,Unnamed: 0,name,epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
40,16,ateroesclerosis_tuning41,30.0,0.07538,0.10538,0.63525,0.94198,0.23767,0.52994,0.40162,1.5731,3.7244,1.2672,3.5203e-06,3.5203e-06,3.5203e-06,0.41445,9e-05,0.00598,0.7,0.00046,3.15401,0.5273,6.93676,0.54835,1.28721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,142,ateroesclerosis_tuning42,30.0,0.0707,0.09692,0.67303,0.72517,0.3536,0.56349,0.35685,1.4058,3.4024,1.3338,3.5203e-06,3.5203e-06,3.5203e-06,0.37752,9e-05,0.00598,0.7,0.00044,3.15401,0.52186,6.7029,0.53475,1.36479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,139,ateroesclerosis_tuning43,30.0,0.07313,0.08664,0.81032,0.62754,0.31306,0.51219,0.35424,1.6728,3.2122,1.6713,4.6237e-06,4.6237e-06,4.6237e-06,0.37004,0.00011,0.009,0.73786,0.00048,2.60004,0.7927,7.26,0.49154,1.64549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69,ateroesclerosis_tuning44,30.0,0.06803,0.06983,0.66064,0.66364,0.32883,0.52742,0.33993,1.3876,2.6781,1.2505,4.3986e-06,4.3986e-06,4.3986e-06,0.35868,0.0001,0.01102,0.70988,0.00068,2.59392,0.81036,6.75316,0.39193,1.34076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,27,ateroesclerosis_tuning45,30.0,0.07495,0.09874,0.5373,0.71805,0.39865,0.58919,0.36398,1.6786,3.3381,1.1137,3.9114e-06,3.9114e-06,3.9114e-06,0.3865,0.0001,0.00598,0.71288,0.00044,3.02821,0.60575,7.30075,0.55163,1.08675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,244,ateroesclerosis_tuning46,30.0,0.07729,0.14877,0.63449,0.68864,0.34122,0.55248,0.3761,1.5022,4.6174,1.3379,3.5203e-06,3.5203e-06,3.5203e-06,0.39374,9e-05,0.00598,0.7,0.00065,4.23396,0.42278,6.72529,0.7628,1.28721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,183,ateroesclerosis_tuning47,30.0,0.06902,0.09594,0.85409,0.75068,0.30856,0.55097,0.37955,1.5445,3.7553,1.6995,4.2304e-06,4.2304e-06,4.2304e-06,0.39669,0.0001,0.00928,0.7,0.00045,2.6721,0.76365,6.9448,0.53329,1.73878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,97,ateroesclerosis_tuning48,30.0,0.07618,0.07815,0.83701,0.75775,0.30293,0.55032,0.37921,1.6747,2.9966,1.7533,5.0684e-06,5.0684e-06,5.0684e-06,0.39632,0.00012,0.00921,0.7,0.00087,3.23103,0.81036,7.36405,0.43229,1.69894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,132,ateroesclerosis_tuning49,30.0,0.10295,0.08739,0.60462,0.73697,0.33446,0.56603,0.37895,2.2337,3.005,1.278,3.8074e-06,3.8074e-06,3.8074e-06,0.39766,9e-05,0.00928,0.7,0.00069,3.13752,0.84763,9.65328,0.48812,1.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,225,ateroesclerosis_tuning50,30.0,0.06626,0.10143,0.53181,0.71658,0.3018,0.53797,0.38259,1.474,3.6671,1.1345,4.2536e-06,4.2536e-06,4.2536e-06,0.39813,0.00011,0.00552,0.71753,0.00046,2.8944,0.55564,6.48798,0.54835,1.07958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,195,ateroesclerosis_tuning51,30.0,0.07758,0.09685,0.59997,0.68966,0.33784,0.54319,0.35239,1.6852,3.4694,1.2679,4.6937e-06,4.6937e-06,4.6937e-06,0.37147,0.00012,0.00598,0.7,0.00042,3.16861,0.5273,7.54451,0.54835,1.21541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,70,ateroesclerosis_tuning52,30.0,0.08109,0.08752,0.73404,0.68839,0.27365,0.50161,0.36598,1.8592,3.1995,1.6052,3.6916e-06,3.6916e-06,3.6916e-06,0.37954,9e-05,0.00795,0.7,0.00063,3.40937,0.5571,7.65257,0.46981,1.48777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,115,ateroesclerosis_tuning53,30.0,0.05918,0.0386,0.85271,0.50182,0.31081,0.46414,0.32448,1.2634,1.442,1.775,3.803e-06,3.803e-06,3.803e-06,0.33844,9e-05,0.00923,0.7,0.00063,3.28381,0.81036,5.93105,0.22294,1.73401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,41,ateroesclerosis_tuning54,30.0,0.07025,0.09046,0.64373,0.71474,0.50225,0.6319,0.36099,1.3866,2.6662,1.2664,3.1291e-06,3.1291e-06,3.1291e-06,0.38808,8e-05,0.00598,0.7,0.00045,3.55158,0.54424,6.7212,0.49345,1.30573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,166,ateroesclerosis_tuning55,30.0,0.08376,0.08297,0.85147,0.65772,0.33108,0.53259,0.36643,1.7602,2.6496,1.7611,3.3526e-06,3.3526e-06,3.3526e-06,0.38304,8e-05,0.00887,0.72424,0.00059,2.93629,0.67688,7.85195,0.44856,1.72672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,153,ateroesclerosis_tuning56,30.0,0.06061,0.05689,0.7978,0.74442,0.33784,0.57326,0.39729,1.3121,2.0363,1.608,3.7125e-06,3.7125e-06,3.7125e-06,0.41489,9e-05,0.00819,0.7,0.00064,2.74151,0.78803,5.94586,0.3205,1.62132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,205,ateroesclerosis_tuning57,30.0,0.06003,0.0568,0.82478,0.63225,0.39302,0.53515,0.31471,1.2439,1.9438,1.7392,3.763e-06,3.763e-06,3.763e-06,0.33675,9e-05,0.00877,0.7,0.00064,2.8527,0.78775,5.77078,0.31355,1.67649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,129,ateroesclerosis_tuning58,30.0,0.07225,0.07917,0.80036,0.63702,0.29842,0.49256,0.32514,1.6194,3.0055,1.7324,4.2304e-06,4.2304e-06,4.2304e-06,0.34188,0.0001,0.00928,0.7,0.0005,2.92487,0.74133,7.17845,0.44856,1.62565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
